UserID,MovieID,Rating,Timestamp
2555,2858,3,973996307
5791,2355,5,958089916
899,1304,4,975218068
1778,2959,5,974700889
4858,1387,5,963746158
409,3578,4,976290416
2454,1784,4,974180246
5617,2916,3,959128133
3308,260,4,967975121
4979,2804,5,962598382
4053,2406,3,965495554
4049,593,4,965495846
3768,2571,5,966068091
3147,457,4,968966371
4299,1197,5,965269230
462,1196,5,976933449
5454,608,5,959923081
3085,3793,4,998323380
3051,32,4,970179923
735,2797,5,975646636
2506,1259,5,974076961
5920,296,3,957310343
1607,1270,3,974733867
2338,1580,4,974421693
1097,2791,4,974929211
4042,2628,4,965505124
1176,1214,4,974857689
4951,2959,5,962651022
2567,2716,4,973960899
5738,296,5,958414670
3096,2396,4,989437317
5787,1374,5,958109598
1392,924,2,974767633
4816,2762,4,962930778
4183,1704,5,965329967
39,2858,5,978043734
3116,2699,3,969463836
685,1291,4,975602051
5621,2916,4,959118894
2747,1265,4,973211066
1778,2797,4,976011252
1343,2628,5,975804353
2599,1197,5,973794066
591,3471,4,975911388
3191,1220,5,968649660
5,39,3,978245037
368,2858,5,976669223
3811,1214,3,965958453
3386,3481,5,980445473
566,1610,4,976210470
4879,2174,4,962765641
793,356,4,975423742
5323,2916,4,960848555
4277,1259,5,965293814
6011,858,4,956784145
3005,1240,5,970569082
3051,2355,4,989273811
3192,2706,5,968644258
5114,3418,5,962309613
547,589,4,976069080
5497,2174,4,959805971
3086,1097,4,969690621
674,110,5,975619485
4085,296,4,965540834
2567,356,2,973962189
4932,2599,4,962650610
1034,912,5,974996349
5824,2628,2,957897779
5236,2918,4,966635301
1105,21,2,974920868
1354,3793,5,974772730
3499,3578,5,967233241
4078,2918,5,965596227
1202,919,4,1009851190
550,1374,4,976158246
4566,2716,4,964488465
2031,32,3,974670554
4671,1265,4,963795210
5757,2997,5,958259554
5571,1,3,964816797
175,2791,5,977115093
1051,2858,5,974957343
1607,3481,3,974734008
4932,457,4,962650951
3509,2571,5,966974647
1616,2174,3,974732773
4728,1221,5,963351099
4536,2571,5,964716766
3226,2599,4,968435268
4735,608,4,963308296
641,39,4,975725480
4121,1580,4,965357392
854,733,3,975348141
2970,3114,5,971097962
2054,2028,5,974665015
2866,457,3,972485259
685,2628,5,975602778
810,1573,3,975393610
3624,110,5,966562507
718,2959,3,975529089
4085,2628,4,986185535
2919,318,5,971719781
4793,2762,5,962990419
5580,1387,4,959289752
3056,1291,5,970123366
1697,588,5,974708616
3401,2858,3,980117837
5539,919,5,960662056
4404,590,3,965156867
4124,1968,4,965443632
1373,750,2,974768570
102,1270,5,977573987
4234,1270,4,965311697
1367,2916,4,974770728
4238,380,2,965311475
1176,1307,5,974857252
2921,1214,4,971669614
5752,223,3,958277598
4152,2699,1,965340544
890,1387,5,975470734
3145,2028,1,968975108
4104,2716,4,965408442
5324,2916,4,960857330
4015,1225,4,965532426
3799,3471,5,966005151
2781,2396,4,973019789
1501,750,4,974930363
1958,2918,5,974687706
3558,3471,5,966804920
2747,2797,5,973211615
5632,912,5,959015040
3930,593,4,965706910
3523,541,3,966909897
4728,780,4,982382516
1449,1584,3,975698937
2856,3418,3,972505896
2824,480,4,972621826
3192,2571,5,968644384
5623,858,3,959092515
1015,858,5,975012910
3916,1580,3,965747341
5078,1270,4,962416423
5026,1221,4,962584671
3336,1240,4,967838253
3778,1213,5,966044982
3336,318,4,967837465
2540,593,4,974046059
3191,480,5,968649945
5824,2858,3,957900557
232,3114,4,976812596
4049,3578,4,965497785
4049,457,5,965497695
5394,1580,3,981004014
5621,1291,3,959097851
258,32,2,976672064
930,1198,4,1019444765
5857,1784,4,957734647
419,2028,5,1044900801
1884,480,3,974693875
753,3114,4,1012167169
2844,2571,4,972531368
963,2987,3,975120228
1746,1214,5,974703065
4213,1036,5,965843637
5947,1097,2,957190855
4607,608,5,964197249
4277,1923,5,965291090
4728,541,5,963356116
1124,1213,5,975705377
373,733,5,976305045
5131,1210,5,962132508
4404,2355,4,965156846
1109,1374,4,975463798
18,296,5,978155542
1390,1584,4,1016496692
1616,21,2,974732813
323,50,4,976973687
4005,1213,4,969224786
5353,1784,4,960616609
5975,1097,5,956946566
3299,2918,5,968036377
5539,3114,4,980551023
3433,924,4,967416225
5903,2858,2,957389666
4376,1198,4,965178214
39,2355,4,978043814
855,1304,4,976337758
702,2797,3,975564201
1556,733,3,974835973
2022,2918,5,976817369
3675,1374,4,966364021
2847,2916,2,972517028
687,318,5,975599852
4411,2406,4,970365448
3280,2987,3,968169381
1865,593,5,974694735
530,527,3,976143220
3475,223,3,1015737027
1495,780,2,974762443
3724,1617,5,966223900
4096,1097,4,965422205
4834,750,5,990019154
3243,2716,4,968339337
3087,3418,4,969683425
5778,1200,4,958157774
4981,2599,4,962597121
1392,2987,2,974766204
3087,608,5,969859327
3332,3175,3,1007167557
403,2396,4,976301966
2454,593,4,974181202
3540,733,4,966880729
518,527,5,978539441
1449,1196,3,975518481
2664,1240,5,973455673
5920,1097,5,957310450
2559,1221,4,973989218
127,296,4,988496261
4858,2997,5,962828237
1741,1374,5,974707382
2153,588,4,974621072
824,527,4,975380487
4077,2628,3,965443604
854,39,4,975352145
2047,1387,5,975006049
2849,1197,4,977361325
3091,608,4,969657352
2750,2997,5,973199252
1358,780,3,974770327
2996,3578,4,976394324
3624,2291,5,966952034
2873,2028,4,972781217
1836,2000,3,974826193
854,110,4,975348055
4104,2916,3,965408970
722,50,5,975524404
2309,2028,5,974488191
1203,924,5,997732222
4054,1097,5,965504316
2831,912,5,972611708
5236,1136,3,961444112
2847,1214,1,972572349
1354,1210,5,974775873
6036,1265,3,956712677
2796,588,3,972882799
1034,1210,3,974995543
2955,1,4,971204594
4835,1210,3,962896016
1367,924,4,974770580
376,593,5,980620252
4702,527,5,963541594
517,592,4,976202987
441,457,5,976242563
5969,2000,3,957795612
4238,3418,3,965311026
3378,1573,4,967757500
3506,1291,3,966979389
1395,457,3,975005869
4951,1225,5,965071667
1902,3793,4,975898960
752,589,1,1030993443
4096,2706,5,965417458
1291,1270,4,974793320
5318,1291,4,960886325
2692,1704,5,973318345
2547,480,3,974039537
855,858,5,976337465
4905,2028,5,962682064
6036,2628,1,956754833
973,1213,3,975860939
442,2628,5,997231400
722,110,5,975523799
4042,260,4,965512021
5497,1374,3,959806227
1972,457,4,974687047
2812,1374,4,972699293
850,2858,4,975350555
571,50,5,975998806
3770,377,4,966048736
3916,1527,3,965747639
3202,377,4,968573513
1232,1197,5,974836934
2194,648,2,974608285
5568,318,4,959744766
3013,1210,4,970511437
2812,1704,4,972698960
2595,2628,4,973810001
4505,457,5,964984232
3630,39,3,966538749
1996,1198,5,974742885
732,1193,3,975487335
4305,780,4,965264216
4591,2028,5,964306273
3202,1610,3,968572662
3301,608,4,979024462
338,2797,4,976348205
374,3793,5,976305532
1746,1374,5,974703235
5765,380,4,958180787
1609,380,3,974746735
3085,1240,5,998323337
3665,592,4,973900504
678,1704,4,978703122
1139,318,5,974877030
331,2599,4,976386123
3454,2174,3,967238310
753,588,5,975460926
4054,2804,5,965494648
2338,2628,2,974422248
1202,1036,4,1009597244
3840,1270,5,968549159
1764,589,5,974703123
1655,1387,4,976214430
3578,2406,5,966710058
5458,1225,4,960516241
4675,733,3,963740589
714,608,5,975690080
2298,608,5,974499918
999,1580,4,975044820
4258,39,4,968175721
419,1580,3,976290521
4313,2699,3,965258206
3166,2762,3,968824564
5894,1210,4,957463252
4117,110,5,965361036
2934,1580,2,971488104
2781,858,5,977333307
2165,2762,5,974615946
1778,1221,5,974704120
5198,1291,4,961696657
5920,1387,3,957311283
3401,3114,4,967436400
3705,296,5,966286385
3331,2916,3,967854873
3898,1784,3,965776930
5716,924,5,958510362
4905,2396,4,962682246
4028,1210,4,966174983
1505,2716,4,983673157
202,2628,5,976939127
4898,356,3,962712987
419,1721,4,1044900606
641,318,5,975725123
1958,1210,5,974928622
4007,1127,4,965547453
1865,2571,5,1003800048
5402,1214,3,960259180
5026,1036,4,962582467
122,592,4,977480645
899,2406,3,975218603
2261,21,3,974583483
4984,2987,3,962594021
3669,1784,3,966639618
5765,919,3,958180637
5394,1,4,961438194
3534,110,4,966888974
4715,3481,4,963445579
2777,39,4,973050220
3724,588,5,966221610
4666,1193,5,964809464
1912,1270,4,974830481
5458,1270,4,1026622877
3301,1393,1,968215861
693,2791,4,975564706
5540,2028,5,959532720
3605,1304,5,966615872
4795,2959,4,969381523
3467,919,4,967161083
1390,733,4,991715559
1142,1270,4,996808590
95,2396,4,977627661
131,1214,4,977431652
4305,1213,5,965264698
3386,2762,5,967528818
1149,1097,4,974869485
1855,608,4,974696366
232,34,5,976812624
3147,3578,5,968963856
3622,2571,4,966570522
3982,356,5,965624193
1087,858,5,990546779
2340,1240,5,974506082
1015,21,4,975018438
2688,2858,4,973350187
4932,1259,5,962652392
1874,1259,4,974695091
372,648,5,976545887
463,1307,5,976227604
1176,527,4,974858831
5512,377,4,959713571
3808,1198,5,965963062
2153,2762,4,974620402
3450,1584,3,967244465
4998,223,5,962592305
524,2406,4,976170221
3982,1270,4,965622814
4816,1304,5,962929482
929,1573,1,975190932
6033,1221,4,956713838
576,590,5,975981239
958,1617,3,975126719
1019,1196,4,975008328
5061,1210,5,962495557
4219,260,5,965316090
2454,480,4,974180670
5148,2959,4,962012862
4213,1210,5,965841463
139,1225,4,977360828
931,1196,4,975189854
3592,2028,5,966645320
4117,733,4,965621416
1127,1240,5,974910494
372,223,1,976548560
3669,21,3,966378746
4715,2716,4,963527048
3192,1210,5,975976547
1121,2706,4,1022867919
5568,527,4,959744920
2059,1307,3,974753377
940,2028,5,975173522
5924,1136,5,957292057
5148,2571,5,962014875
5848,608,4,957782874
2506,1198,4,974079043
1335,3114,4,974776235
524,2291,4,976167986
2205,1200,5,974606800
1099,2291,4,974925768
1151,39,2,974869954
1629,1127,5,974718634
543,592,5,976120893
6036,2571,3,956712439
3297,3578,5,968052400
1791,1036,3,974701603
575,2997,4,975989029
1360,592,5,974773676
4130,1527,4,965352545
4412,2571,4,965149331
3386,2997,5,967528474
4568,2959,5,964477593
1308,110,5,974785990
3012,589,4,1044067461
531,1097,3,979157883
3648,1784,3,977183271
342,2396,5,976338314
5261,1610,3,961196920
5811,1307,3,958029896
220,1307,5,976837298
1139,590,5,974877508
4934,1721,1,962647940
2796,1259,3,997323228
839,780,2,980533820
3026,39,4,970461606
2205,1610,4,974604418
2645,2599,2,973558509
4948,1307,2,962643950
4771,1704,4,963317853
1339,3114,2,974781191
4265,590,5,965305744
4645,1210,2,963975608
5222,608,4,961530867
95,1610,5,977626915
5717,2997,5,958751746
1871,1307,4,974695080
1345,3175,4,974773771
2380,110,4,974330657
5071,480,4,962458114
5318,1197,4,960886356
1710,2706,4,974706293
928,457,5,975194991
3475,1220,2,1011239004
1738,2858,5,974703616
3974,1265,5,965655520
3454,590,4,968196318
4715,1193,5,963444808
566,2174,3,976039436
3705,1610,4,966284002
1360,2987,4,974770513
550,1213,5,976163858
5961,733,3,957022869
425,1291,3,976283078
5445,260,5,959972670
1062,480,3,974950057
5318,1240,4,960886415
5106,2571,4,962335848
887,318,4,975255577
1717,1270,5,974704795
524,2599,5,976168328
3026,1259,4,970461533
1922,1200,4,974694078
5127,1240,5,962134438
3410,2797,3,967420248
3654,1210,4,966452337
5350,3175,3,960661836
664,608,5,975993275
3509,3578,5,990394483
462,1265,4,976933756
1836,34,4,974824733
1741,34,5,974711046
3145,2174,3,968974400
3005,2628,5,970569370
1496,2916,4,974751616
5497,2028,4,959806157
2455,1291,3,974180109
4138,2406,4,970008314
2353,2858,2,974402904
6030,1270,4,956718342
6040,1127,3,956715988
2567,2028,5,973958600
1606,3578,4,974736046
3622,1197,4,966570775
1116,2918,5,974914374
5061,2997,4,962481583
3576,919,4,966720803
3540,1610,5,966880650
3055,2291,3,970156576
3861,2396,4,965857629
4948,592,4,962640172
3119,457,5,969393440
3085,1214,4,998323316
890,588,5,980134927
445,1193,5,976242111
1797,2599,5,974700845
4411,110,5,969332497
3500,858,5,966995934
1532,223,5,974824979
5701,541,5,958587889
5561,2355,5,959374852
4567,318,4,964485839
3648,2797,3,1002823102
4786,260,5,963007014
1338,1097,5,974775151
576,1270,5,975980918
3909,1193,4,965756369
4277,377,4,965387572
2915,32,4,971751486
534,377,5,976138696
3669,2716,3,966463601
4234,1393,4,965332556
3724,3175,4,966221427
4496,2291,4,964998321
6040,2716,2,956715805
2619,1387,5,973657502
3709,1394,4,966276598
316,1270,4,976465657
1121,608,5,974912184
5402,919,4,960258015
261,2858,5,976667654
4368,3793,4,965183225
3675,1704,4,966364871
5523,780,5,959647013
922,733,5,975212669
5272,912,5,961131651
571,1584,3,975998201
4981,1196,4,962596602
4728,1200,4,963352569
2997,1721,5,970672958
4179,1394,5,965331231
3138,1610,5,969051014
5947,750,3,957190753
242,2000,3,976752211
3778,356,4,966050081
2815,2716,4,972861995
3243,296,5,968392713
2781,2706,4,973019423
4834,480,4,990758731
3778,2571,4,966033611
5583,1200,5,959279935
1224,3418,2,974840701
3248,608,4,968303420
5815,1270,4,957915676
406,589,4,976290749
2781,1387,5,989598224
3630,919,3,966573564
5538,2918,5,959558576
3499,2804,1,967233961
576,34,3,975981105
1883,527,5,974693330
5602,2028,5,959208446
654,2916,3,975700939
4294,2706,3,1006383721
3005,1193,5,970554115
735,1270,4,975478210
1755,2987,5,1036917836
3475,50,5,974769158
3101,50,5,969577331
530,1127,3,976142686
2456,21,4,974179136
4728,1265,4,963353015
5857,1259,3,957723844
102,750,5,1039796051
332,3578,4,982552759
922,50,4,975211990
4007,1200,5,965548171
3622,1198,5,966571876
2781,527,5,977333307
637,2628,3,975738689
1546,1923,3,974742821
2307,2987,5,976893220
5087,1374,3,962896354
1121,380,5,974911058
5324,1393,4,960857930
5706,3114,4,958529497
1370,1210,3,974796270
3953,919,4,965676945
4403,527,4,967057764
3976,2987,3,965651017
1841,733,4,974746919
3001,1193,5,970616142
2547,2571,2,989459491
2866,2174,2,972647560
1712,2000,4,980385731
5890,3481,4,957471262
5029,1617,5,962565756
3464,50,5,967174414
463,2291,2,976227202
3698,223,1,966976594
5657,780,5,958828532
4795,457,3,969660090
4285,1200,2,965282745
3540,318,4,968955963
2911,2699,4,1008683257
1263,34,4,974819783
5091,2987,4,963676779
3026,588,3,970459969
610,1307,2,975861322
1655,2706,5,974760158
732,1200,2,975495240
4007,39,4,965673495
2915,593,4,971751204
4700,1220,5,963546902
3963,527,5,977982028
95,1784,5,977627947
1879,1198,5,979841421
4785,39,5,963001762
4411,2918,5,970366360
3012,3793,3,1044067578
5437,1721,1,959999725
5990,1197,4,956868552
1925,2599,4,994537135
4729,2028,5,963349103
3138,588,4,969048268
4879,1527,4,962764760
4368,1036,4,965182838
5858,2628,5,957713904
5540,2571,5,959532879
3433,593,4,967418632
1765,2959,5,974706397
1895,1270,4,974691833
1224,1097,5,974908126
3558,1036,5,966802376
409,2959,4,976290521
2002,110,4,974677103
2547,2804,4,989459007
3387,50,4,967525781
3507,858,5,966974476
2659,1193,4,973469691
1151,1196,5,975036974
175,2997,5,977113154
5678,1214,5,958627040
3308,2987,4,967976629
6030,2174,5,956719183
4729,1721,3,963349412
3654,3175,5,966452619
4277,590,4,965294233
846,1213,5,975507546
1606,1127,4,974735849
1655,1784,3,974760618
5026,480,4,962578771
4299,1,4,965269536
1129,589,5,974904616
2172,1374,3,974611230
1130,1968,3,976913491
558,2406,3,976053314
102,1127,4,1002830408
931,2396,4,975189476
4927,593,5,962661906
5602,110,4,959816640
4848,377,5,962835313
3778,1136,3,966036757
245,733,2,976737747
4305,1923,4,1041432570
2097,1097,4,974652922
3101,1304,4,969583121
558,1198,5,976049284
3578,2997,5,966710593
1343,1307,5,975803159
118,1198,5,977500729
1203,39,4,974927202
793,260,5,975422943
1062,588,5,975056465
1449,2797,2,975518914
5624,2987,4,959088899
1996,1,5,974741052
1159,2571,5,974864329
1199,2916,3,974847753
3101,2571,5,969577442
5251,2291,4,961900293
3993,1374,2,965699446
3729,592,2,966216551
2595,858,2,973809692
661,2716,4,975682201
1140,589,4,974880694
4635,2716,4,964032714
5547,1198,2,959476789
1087,3114,4,976132806
3464,1221,4,973283092
4762,1225,5,963093625
5522,1923,5,960089777
4998,858,5,962591531
5200,1240,5,961648410
3499,2028,5,966996217
516,1220,3,976279703
1689,733,4,974708966
4635,110,2,964033237
4498,457,4,964998737
3205,1210,5,968567306
4645,593,1,963976537
2611,1214,4,973721499
1884,2571,2,974693474
3586,593,2,966692103
5323,589,4,960847965
1701,1704,4,1009697079
4096,1198,4,965417723
1079,590,5,987012510
530,32,5,976142685
5547,1197,5,959477048
5394,2683,3,980666819
5324,590,5,960861250
6036,2706,2,956709453
4656,2916,3,963896942
5148,1210,3,962012692
3148,1265,3,968962116
558,1394,3,976052622
2002,1265,4,974678266
338,1291,4,988170017
4835,2028,5,962895722
2583,2916,5,974072621
2454,2791,3,976900537
516,2355,3,976279675
3811,2174,4,965958264
999,527,4,975047680
3101,110,5,969577503
855,590,3,976408788
5592,260,5,959266231
3871,2000,3,965844092
1019,1198,4,975008280
1941,593,5,974851809
2934,3471,4,971490217
2688,3114,4,978832565
1912,1136,1,1024457037
783,2571,4,975701781
3200,2406,3,968717669
3592,1704,5,966645487
4609,377,4,964163864
462,541,4,1012197039
95,1393,3,977629372
1105,2706,3,976047463
5717,32,3,958743623
558,924,5,976050066
195,110,4,977024852
1837,2355,4,974842615
2547,593,4,989459032
3336,1580,5,967853321
1100,2804,5,974924817
4271,1196,4,965302251
588,1584,4,975943888
2809,1036,5,972778868
5991,3175,5,1000091861
922,2987,4,975215118
732,527,4,975487388
3624,1610,4,966951979
3051,39,2,970191851
2022,1200,4,976817986
531,1784,4,978644454
5738,588,3,958415503
3510,2396,5,967046685
4036,1265,3,965507487
3297,21,3,968223301
1051,1573,5,975109644
654,1374,4,975701359
5621,2291,3,985328282
550,39,4,976066954
1836,2028,5,974824338
5787,2804,4,1022891106
3761,1291,4,966093641
1094,1196,4,974929480
2812,2916,3,972699375
5505,3114,5,959732151
3729,2797,3,966563394
4650,1307,3,963963268
730,2918,4,975510229
1199,380,3,974847862
3934,592,5,965709445
4715,223,4,963507973
2565,1387,5,973969504
2147,2699,3,974622537
5324,2858,5,960846109
4747,296,5,963242655
2022,608,3,974675210
5824,50,5,957966762
3884,608,2,965814118
4934,260,4,962648565
3916,1200,5,965747222
2307,2858,5,974488135
4816,2858,5,962927927
3681,1394,5,967065174
702,1,4,975551677
1100,1197,4,974924672
4862,457,3,962822746
236,1387,4,976764850
342,2406,4,976338004
3624,1923,5,966952101
5624,1097,4,959115606
678,2997,4,978702257
5539,1617,4,968385303
550,919,4,976162834
1946,1923,3,974743126
1755,2791,5,974883529
4265,919,5,965305684
2796,2762,5,972882164
850,2791,4,975351070
2567,1127,1,973958846
1019,32,4,975366129
4981,1265,4,962599918
4213,1527,4,965838880
2168,21,4,982358606
4404,1193,5,965155999
2750,2858,5,973199252
534,356,5,976139002
5029,39,4,962566798
2692,318,5,973318242
3698,2683,1,966976502
4238,480,5,965311813
3299,2959,5,968035688
4609,2628,2,964164164
4137,1968,3,965347924
5621,2174,4,959096567
5323,110,2,960847997
4848,1193,5,962833587
3624,377,3,978454971
911,1220,4,975270108
940,1,4,975174566
1575,1221,5,974737713
342,2918,5,976338374
4994,2997,5,962591673
4220,2797,5,965370823
3384,110,3,967567933
1501,1210,4,974930113
2583,1270,4,974072552
752,1584,3,975460127
839,110,5,975359227
783,589,4,975701781
1599,648,3,974757962
2082,110,4,974655387
636,110,4,975751906
5394,2791,4,980666056
2567,2997,2,973959987
3974,608,4,965655313
1836,1923,5,974825940
2664,2918,4,973459137
5731,1198,5,958438391
2849,1265,5,972510305
5738,2916,4,958416921
5824,592,4,957898779
5458,1617,5,959911933
4950,2683,4,962641448
2140,541,5,974636592
3590,1,5,966653087
2866,912,5,972479132
678,590,5,989237840
323,593,4,976973604
1203,1200,5,975272375
4588,1265,4,964316173
2634,3578,4,980342865
1922,2396,4,974696258
3004,1721,3,970605369
409,223,4,976289219
181,2916,4,977087712
1501,1580,4,974828694
4179,1200,4,965332936
5518,1197,5,959659420
6011,1198,5,956784145
1339,589,4,974871209
5087,2000,3,962395663
4271,1704,4,965303971
2790,924,4,972941407
4285,1198,5,965282526
1865,21,4,974695293
1902,608,5,974762445
3789,1097,4,966020506
5931,2028,5,957227156
5632,21,3,959014738
5347,380,4,960668292
737,527,5,975481280
149,21,5,977326806
2772,1374,4,973226937
2170,1097,5,974611685
4417,2028,4,965136351
5169,733,4,961891536
1044,1221,4,974965807
4826,608,4,962918608
4858,296,4,963745927
6040,589,4,956704996
5522,1127,3,960092476
922,3175,4,975213105
637,1259,5,975738656
2812,1617,4,972698738
3450,2028,5,967245268
5638,590,5,958964909
1883,39,4,974876443
3701,457,5,1031075580
1142,1265,4,974875016
1367,2706,4,974770372
3654,3578,5,966452619
118,21,5,977500904
824,2804,4,975450466
4715,2683,3,963508433
1335,858,5,974775808
1922,2683,3,975163628
4269,34,4,965302101
3435,733,2,967333740
1514,1573,4,974757253
543,2706,5,976121521
4635,377,3,964034434
2025,1213,4,974672077
462,2916,5,1012197060
242,1721,3,976750242
1697,2987,5,974708856
4907,1704,5,962680544
4715,2762,4,963445885
5350,260,4,960660309
2856,356,4,972505685
4948,3471,2,962642543
1501,2355,4,974929768
3472,541,5,967142525
3624,3578,5,977242009
2380,858,5,985014513
4821,527,5,962947106
531,2987,5,979155675
4785,593,4,963001008
4786,1923,5,963000974
742,589,5,975470486
714,2699,4,975689086
714,2028,5,975535571
911,1097,4,975272339
2205,1097,3,974603896
1132,1270,5,974889100
1522,750,4,974745350
3665,590,3,973901434
13,1196,5,978201342
1366,377,5,974777959
5182,2706,4,961787895
4858,1127,4,968500587
5029,2628,4,962565571
3696,110,4,966302969
1602,2396,5,974732834
2025,608,4,974672077
3590,223,5,966916454
5170,1136,5,961981951
4271,2174,4,965302912
2457,593,3,974182204
6036,2683,3,956709453
2897,1136,5,971935939
2465,2997,5,974326061
65,260,4,1022468309
4238,1394,3,965415387
5182,1127,3,961787694
5044,1197,5,962503923
517,1198,3,976201851
4203,2804,5,965321986
1390,2000,4,991715825
2847,2000,2,974502333
3789,1197,5,966630878
245,457,4,976737525
2567,3793,3,973958655
3709,1197,5,966276581
5223,39,3,961529234
777,2858,1,975519675
3202,1393,3,968573073
1109,1617,4,975464567
2611,223,3,973796185
4028,21,4,965513724
2031,1259,3,974670163
3056,2683,4,970123503
442,1573,4,997231279
3475,608,5,967128736
2664,2858,3,973456649
3147,2683,4,968963692
1130,593,4,974901084
1655,318,5,974739452
4342,2028,5,965230912
4130,21,4,965352112
1019,34,3,982948458
2565,2355,4,973966427
4816,648,3,964303234
1523,2916,4,974746275
1365,1196,3,975101909
591,1240,2,975910637
5395,648,3,960323629
824,2599,5,975376832
5601,1617,4,959211387
4305,260,3,1041432396
1392,780,4,974765400
4183,1197,5,965329362
1501,1198,5,974914184
3457,3578,4,967487538
3930,2987,4,965705729
4078,1704,4,965451935
477,3793,4,976219303
4305,356,5,1041211117
3679,1307,5,980533455
90,1584,3,993872681
1370,2959,2,974768310
687,1196,5,975691483
1837,648,2,974901330
2790,2571,5,972941783
5662,2355,3,958933895
2812,2355,3,972700315
1468,380,4,974753940
1746,1968,5,974854125
4096,592,2,965417997
4224,2791,5,965314557
2934,1265,4,971486668
855,2716,4,976339822
4505,1127,4,964992639
3368,593,4,1022430912
1203,1394,5,975272269
5106,1,5,962334773
5355,260,5,1013127331
2656,1704,2,973531470
3590,2797,4,966657743
3624,50,5,966564232
4203,34,5,965322766
3884,2291,2,965816984
5163,1193,5,961952444
3507,541,5,966996567
3410,1610,2,967418178
3630,377,4,966537733
3825,593,4,965942834
3272,1,5,968203850
425,32,4,976281098
1523,1196,5,974745943
2611,1193,5,973795457
1836,318,5,974825217
3499,589,4,966997463
1855,296,5,974696044
4335,1240,5,965237505
839,2291,4,980304222
3592,3114,5,970165089
4591,1240,4,964325764
4505,1210,3,964981247
974,589,5,975106636
2022,2804,5,974736324
351,1307,5,976677680
5395,1617,5,960323504
4746,1197,3,963246022
4932,1610,4,962651085
4124,1374,3,965445994
4739,2706,4,963273251
5717,1265,2,958743534
5636,733,1,1003626360
3729,2396,3,966218003
2688,1200,4,978834811
3514,1387,4,966972116
4005,318,4,969224890
2785,110,3,972991180
1689,380,5,974709300
1874,1265,4,974695355
2540,3418,4,974047104
4591,858,4,991536200
783,480,3,975702231
4007,2683,3,965673970
223,1721,5,976904601
147,380,4,977357417
377,2000,2,976303337
4183,1584,5,965330378
2595,1721,3,973810412
2550,1214,5,974029861
3203,3471,5,994029766
4126,377,4,973570564
1097,2997,5,974927144
256,380,3,976678096
3067,1394,5,996607337
2611,1617,5,973720080
245,924,4,976732493
3280,1214,4,968167950
338,1196,5,976344760
1974,2599,5,974687964
